src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
mytripandmore,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.
orbitz,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.
panynj,CO-1586-IAH-MCO,,7:42 p.m.,,10:29 p.m.
quicktrip,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
usatoday,CO-1586-IAH-MCO,,7:42 p.m.,,10:23 p.m.
wunderground,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,9:40 p.m.,10:24 p.m.
CO,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
airtravelcenter,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
allegiantair,CO-16-LAX-EWR,,10:37 a.m.,,6:34 p.m.
boston,CO-16-LAX-EWR,,10:37 a.m.,,6:13 p.m.
businesstravellogue,CO-16-LAX-EWR,,10:20 a.m.,,6:34 p.m.
flightarrival,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
flights,CO-16-LAX-EWR,,10:20 a.m.,,6:34 p.m.
flightstats,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
flightview,CO-16-LAX-EWR,,10:37 a.m.,,6:34 p.m.
flylouisville,CO-16-LAX-EWR,,10:20 a.m.,,6:34 p.m.
flytecomm,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
foxbusiness,CO-16-LAX-EWR,,10:37 a.m.,,6:34 p.m.
gofox,CO-16-LAX-EWR,,10:37 a.m.,,6:34 p.m.
helloflight,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
ifly,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
myrateplan,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
orbitz,CO-16-LAX-EWR,10:25aDec 1,10:20aDec 1,6:44 p.m.,6:34 p.m.
panynj,CO-16-LAX-EWR,,10:37 a.m.,,6:34 p.m.
quicktrip,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
usatoday,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
weather,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,
CO,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
airtravelcenter,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,
allegiantair,CO-1614-LAX-IAH,,12:58 a.m.,,5:26 a.m.
boston,CO-1614-LAX-IAH,,12:58 a.m.,,5:23 a.m.
businesstravellogue,CO-1614-LAX-IAH,,12:41 a.m.,,5:26 a.m.
flightarrival,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,
flightexplorer,CO-1614-LAX-IAH,,12:57 a.m.,,5:25 a.m.
flights,CO-1614-LAX-IAH,,12:41 a.m.,,5:26 a.m.
flightstats,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
flightview,CO-1614-LAX-IAH,,12:58 a.m.,,5:26 a.m.
flylouisville,CO-1614-LAX-IAH,,12:41 a.m.,,5:26 a.m.
flytecomm,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,
foxbusiness,CO-1614-LAX-IAH,,12:58 a.m.,,5:26 a.m.
gofox,CO-1614-LAX-IAH,,12:58 a.m.,,5:26 a.m.
helloflight,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,
ifly,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
myrateplan,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,
mytripandmore,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1
orbitz,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1
panynj,CO-1614-LAX-IAH,,12:58 a.m.,,5:26 a.m.
quicktrip,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
weather,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,
CO,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
airtravelcenter,CO-1694-LAX-IAH,7:15 p.m.,,12/2/11 12:21 a.m.,
allegiantair,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m. Dec 02,
boston,CO-1694-LAX-IAH,7:15 p.m.,Not Available,12:21 a.m. Dec 02,Not Available
businesstravellogue,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.  Fri 02-Dec-2011,
flightarrival,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
flightaware,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
flights,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.  Fri 02-Dec-2011,
flightstats,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
flightview,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m. Dec 02,
flightwise,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
flylouisville,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.  Fri 02-Dec-2011,
flytecomm,CO-1694-LAX-IAH,7:15 p.m.,,12/2/11 12:21 a.m.,
foxbusiness,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m. Dec 02,
gofox,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m. Dec 02,
helloflight,CO-1694-LAX-IAH,7:15 p.m.,,12/2/11 12:21 a.m.,
ifly,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
myrateplan,CO-1694-LAX-IAH,7:15 p.m.,,12/2/11 12:21 a.m.,
orbitz,CO-1694-LAX-IAH,7:15 p.m.,,12:21aDec 2,
panynj,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m. Dec 02,
quicktrip,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
travelocity,CO-1694-LAX-IAH,7:15 p.m.,Contact Airline,Dec 02 12:21 a.m.,Dec 02 Contact Airline
usatoday,CO-1694-LAX-IAH,7:15 p.m.,Not Available,12:21 a.m. Dec 02,Not Available
weather,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.,
world-flight-tracker,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
wunderground,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
CO,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
airtravelcenter,CO-45-EWR-MIA,4:00 p.m.,,7:05 p.m.,
allegiantair,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
boston,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:33 p.m.
businesstravellogue,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
flightaware,CO-45-EWR-MIA,4:00 p.m.,4:14 p.m.,6:31 p.m.,6:33 p.m.
flights,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
flightstats,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
flightview,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
flylouisville,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
flytecomm,CO-45-EWR-MIA,4:00 p.m.,,7:05 p.m.,
foxbusiness,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
gofox,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
helloflight,CO-45-EWR-MIA,4:00 p.m.,,7:05 p.m.,
myrateplan,CO-45-EWR-MIA,4:00 p.m.,,7:05 p.m.,
orbitz,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
panynj,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
quicktrip,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
travelocity,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
weather,CO-45-EWR-MIA,4:00 p.m.,,7:05 p.m.,
world-flight-tracker,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
wunderground,CO-45-EWR-MIA,4:00 p.m.,4:14 p.m.,6:31 p.m.,6:33 p.m.
CO,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
airtravelcenter,CO-47-IAH-LAX,7:10 p.m.,,8:56 p.m.,
allegiantair,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
boston,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
businesstravellogue,CO-47-IAH-LAX,,8:25 p.m.,,8:56 p.m.
flightaware,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
flights,CO-47-IAH-LAX,,8:25 p.m.,,8:56 p.m.
flightstats,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m. (Estimated)
flightview,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
flightwise,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
flylouisville,CO-47-IAH-LAX,,8:25 p.m.,,8:56 p.m.
flytecomm,CO-47-IAH-LAX,7:10 p.m.,,8:56 p.m.,
foxbusiness,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
gofox,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
helloflight,CO-47-IAH-LAX,7:10 p.m.,,8:56 p.m.,
myrateplan,CO-47-IAH-LAX,7:10 p.m.,,8:56 p.m.,
mytripandmore,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,10:48 p.m.,
orbitz,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,10:48 p.m.,
panynj,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
quicktrip,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m. (Estimated)
wunderground,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
CO,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
airtravelcenter,CO-4888-IAH-DAL,,5:38 p.m.,,6:19 p.m.
allegiantair,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
boston,CO-4888-IAH-DAL,5:30 p.m.,,6:09 p.m.,
businesstravellogue,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
flightarrival,CO-4888-IAH-DAL,5:30 p.m.,,6:09 p.m.,
flightaware,CO-4888-IAH-DAL,5:30 p.m.,6:11 p.m.,6:15 p.m.,6:56 p.m.
flightexplorer,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
flights,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
flightstats,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m. (Estimated),6:40 p.m.,6:40 p.m. (Estimated)
flightview,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
flylouisville,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
flytecomm,CO-4888-IAH-DAL,,5:38 p.m.,,6:19 p.m.
foxbusiness,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
gofox,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
helloflight,CO-4888-IAH-DAL,,5:38 p.m.,,6:19 p.m.
myrateplan,CO-4888-IAH-DAL,,5:38 p.m.,,6:19 p.m.
orbitz,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
panynj,CO-4888-IAH-DAL,5:30 p.m.,,6:40 p.m.,
quicktrip,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m. (Estimated),6:40 p.m.,6:40 p.m. (Estimated)
usatoday,CO-4888-IAH-DAL,5:30 p.m.,,6:09 p.m.,
wunderground,CO-4888-IAH-DAL,5:30 p.m.,6:11 p.m.,6:15 p.m.,6:56 p.m.
CO,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
airtravelcenter,CO-50-CLE-EWR,2:55 p.m.,,4:49 p.m.,
allegiantair,CO-50-CLE-EWR,,4:02 p.m.,,5:26 p.m.
boston,CO-50-CLE-EWR,,4:02 p.m.,,5:09 p.m.
businesstravellogue,CO-50-CLE-EWR,,3:31 p.m.,,5:26 p.m.
flightarrival,CO-50-CLE-EWR,,4:02 p.m.,,5:09 p.m.
flights,CO-50-CLE-EWR,,3:31 p.m.,,5:26 p.m.
flightstats,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
flightview,CO-50-CLE-EWR,,4:02 p.m.,,5:26 p.m.
flylouisville,CO-50-CLE-EWR,,3:31 p.m.,,5:26 p.m.
flytecomm,CO-50-CLE-EWR,2:55 p.m.,,4:49 p.m.,
foxbusiness,CO-50-CLE-EWR,,4:02 p.m.,,5:26 p.m.
gofox,CO-50-CLE-EWR,,4:02 p.m.,,5:26 p.m.
helloflight,CO-50-CLE-EWR,2:55 p.m.,,4:49 p.m.,
myrateplan,CO-50-CLE-EWR,2:55 p.m.,,4:49 p.m.,
mytripandmore,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
orbitz,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
panynj,CO-50-CLE-EWR,,4:02 p.m.,,5:26 p.m.
quicktrip,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
travelocity,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
weather,CO-50-CLE-EWR,2:55 p.m.,,4:49 p.m.,
CO,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
airtravelcenter,CO-52-IAH-LAX,7:35 a.m.,,9:21 a.m.,
allegiantair,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
boston,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
businesstravellogue,CO-52-IAH-LAX,,7:29 a.m.,,9:14 a.m.
flightarrival,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
flightaware,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.
flights,CO-52-IAH-LAX,,7:29 a.m.,,9:14 a.m.
flightstats,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
flightview,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
flylouisville,CO-52-IAH-LAX,,7:29 a.m.,,9:14 a.m.
flytecomm,CO-52-IAH-LAX,7:35 a.m.,,9:21 a.m.,
foxbusiness,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
gofox,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
helloflight,CO-52-IAH-LAX,7:35 a.m.,,9:21 a.m.,
myrateplan,CO-52-IAH-LAX,7:35 a.m.,,9:21 a.m.,
orbitz,CO-52-IAH-LAX,7:35aDec 1,,9:21aDec 2,
panynj,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
quicktrip,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
wunderground,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.
CO,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
airtravelcenter,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,
allegiantair,CO-58-DEN-IAH,,12:37 p.m.,,3:31 p.m.
boston,CO-58-DEN-IAH,,12:37 p.m.,,3:25 p.m.
businesstravellogue,CO-58-DEN-IAH,,11:32 a.m.,,3:31 p.m.
den,CO-58-DEN-IAH,11:25 a.m.,,,
flights,CO-58-DEN-IAH,,11:32 a.m.,,3:31 p.m.
flightstats,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
flightview,CO-58-DEN-IAH,,12:37 p.m.,,3:31 p.m.
flylouisville,CO-58-DEN-IAH,,11:32 a.m.,,3:31 p.m.
flytecomm,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,
foxbusiness,CO-58-DEN-IAH,,12:37 p.m.,,3:31 p.m.
gofox,CO-58-DEN-IAH,,12:37 p.m.,,3:31 p.m.
helloflight,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,
ifly,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
myrateplan,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,
orbitz,CO-58-DEN-IAH,11:25aDec 1,11:37aDec 1,2:50 p.m.,3:31 p.m.
panynj,CO-58-DEN-IAH,,12:37 p.m.,,3:31 p.m.
quicktrip,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
weather,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,
CO,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
airtravelcenter,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,
allegiantair,CO-62-IAH-EWR,,2:59 p.m.,,7:10 p.m.
boston,CO-62-IAH-EWR,,2:59 p.m.,,6:59 p.m.
businesstravellogue,CO-62-IAH-EWR,,2:48 p.m.,,7:10 p.m.
flightarrival,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,
flights,CO-62-IAH-EWR,,2:48 p.m.,,7:10 p.m.
flightstats,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
flightview,CO-62-IAH-EWR,,2:59 p.m.,,7:10 p.m.
flylouisville,CO-62-IAH-EWR,,2:48 p.m.,,7:10 p.m.
flytecomm,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,
foxbusiness,CO-62-IAH-EWR,,2:59 p.m.,,7:10 p.m.
gofox,CO-62-IAH-EWR,,2:59 p.m.,,7:10 p.m.
helloflight,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,
myrateplan,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,
mytripandmore,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
orbitz,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
panynj,CO-62-IAH-EWR,,2:59 p.m.,,7:10 p.m.
quicktrip,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
travelocity,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
weather,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,
CO,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
airtravelcenter,CO-63-EWR-IAH,5:25 p.m.,,8:22 p.m.,
allegiantair,CO-63-EWR-IAH,,5:38 p.m.,,8:03 p.m.
boston,CO-63-EWR-IAH,,5:38 p.m.,,7:55 p.m.
businesstravellogue,CO-63-EWR-IAH,,5:22 p.m.,,8:03 p.m.
flightaware,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
flights,CO-63-EWR-IAH,,5:22 p.m.,,8:03 p.m.
flightstats,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
flightview,CO-63-EWR-IAH,,5:38 p.m.,,8:03 p.m.
flightwise,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
flylouisville,CO-63-EWR-IAH,,5:22 p.m.,,8:03 p.m.
flytecomm,CO-63-EWR-IAH,5:25 p.m.,,8:22 p.m.,
foxbusiness,CO-63-EWR-IAH,,5:38 p.m.,,8:03 p.m.
gofox,CO-63-EWR-IAH,,5:38 p.m.,,8:03 p.m.
helloflight,CO-63-EWR-IAH,5:25 p.m.,,8:22 p.m.,
myrateplan,CO-63-EWR-IAH,5:25 p.m.,,8:22 p.m.,
orbitz,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
panynj,CO-63-EWR-IAH,,5:38 p.m.,,8:03 p.m.
quicktrip,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
usatoday,CO-63-EWR-IAH,,5:38 p.m.,,7:55 p.m.
wunderground,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
CO,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
airtravelcenter,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
allegiantair,CO-89-IAH-EWR,,6:17 a.m.,,10:27 a.m.
boston,CO-89-IAH-EWR,,6:17 a.m.,,10:18 a.m.
businesstravellogue,CO-89-IAH-EWR,,6:02 a.m.,,10:27 a.m.
flights,CO-89-IAH-EWR,,6:02 a.m.,,10:27 a.m.
flightstats,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
flightview,CO-89-IAH-EWR,,6:17 a.m.,,10:27 a.m.
flylouisville,CO-89-IAH-EWR,,6:02 a.m.,,10:27 a.m.
flytecomm,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
foxbusiness,CO-89-IAH-EWR,,6:17 a.m.,,10:27 a.m.
gofox,CO-89-IAH-EWR,,6:17 a.m.,,10:27 a.m.
helloflight,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
ifly,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
myrateplan,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
orbitz,CO-89-IAH-EWR,6:00aDec 1,6:02aDec 1,10:20aDec 1,10:27aDec 1
panynj,CO-89-IAH-EWR,,6:17 a.m.,,10:27 a.m.
quicktrip,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
travelocity,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
weather,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
airtravelcenter,UA-1500-IAH-GUA,8:55 a.m.,,11:45 a.m.,
allegiantair,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
boston,UA-1500-IAH-GUA,,9:43 a.m.,,12:10 p.m.
businesstravellogue,UA-1500-IAH-GUA,,9:16 a.m.,,11:45 a.m.
flightarrival,UA-1500-IAH-GUA,,9:43 a.m.,,12:10 p.m.
flights,UA-1500-IAH-GUA,,9:16 a.m.,,11:45 a.m.
flightview,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
flylouisville,UA-1500-IAH-GUA,,9:16 a.m.,,11:45 a.m.
flytecomm,UA-1500-IAH-GUA,8:55 a.m.,,11:45 a.m.,
foxbusiness,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
gofox,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
helloflight,UA-1500-IAH-GUA,8:55 a.m.,,11:45 a.m.,
myrateplan,UA-1500-IAH-GUA,8:55 a.m.,,11:45 a.m.,
orbitz,UA-1500-IAH-GUA,8:55aDec 1,9:16aDec 1,12:05 p.m.,
panynj,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
ua,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.            Delayed,11:45 a.m.,11:56 a.m.
usatoday,UA-1500-IAH-GUA,,9:43 a.m.,,12:10 p.m.
airtravelcenter,UA-2314-ATL-PHL,,3:04 p.m.,,4:43 p.m.
allegiantair,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
boston,UA-2314-ATL-PHL,,3:04 p.m.,,4:45 p.m.
businesstravellogue,UA-2314-ATL-PHL,,2:46 p.m.,,4:47 p.m.
flightarrival,UA-2314-ATL-PHL,2:55 p.m.,,5:00 p.m.,
flights,UA-2314-ATL-PHL,,2:46 p.m.,,4:47 p.m.
flightstats,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
flightview,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
flylouisville,UA-2314-ATL-PHL,,2:46 p.m.,,4:47 p.m.
flytecomm,UA-2314-ATL-PHL,,3:04 p.m.,,4:43 p.m.
foxbusiness,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
gofox,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
helloflight,UA-2314-ATL-PHL,,3:04 p.m.,,4:43 p.m.
ifly,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
myrateplan,UA-2314-ATL-PHL,,3:04 p.m.,,4:43 p.m.
orbitz,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
panynj,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
quicktrip,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
travelocity,UA-2314-ATL-PHL,2:55 p.m.,Contact Airline,5:00 p.m.,Contact Airline
ua,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
weather,UA-2314-ATL-PHL,2:55 p.m.,,5:00 p.m.,
airtravelcenter,UA-233-LAX-JFK,,4:28 p.m.,,12/2/11 12:01 a.m.
allegiantair,UA-233-LAX-JFK,4:25 p.m.,,12:29 a.m. Dec 02,
boston,UA-233-LAX-JFK,4:25 p.m.,Not Available,12:29 a.m. Dec 02,Not Available
businesstravellogue,UA-233-LAX-JFK,4:25 p.m.,,12:29 a.m.  Fri 02-Dec-2011,
flightarrival,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
flightaware,UA-233-LAX-JFK,4:25 p.m.,4:35 p.m.,12:09 a.m.,12:19 a.m.
flightexplorer,UA-233-LAX-JFK,4:25 p.m.,,12/2/2011 12:29 a.m.,
flights,UA-233-LAX-JFK,4:25 p.m.,,12:29 a.m.  Fri 02-Dec-2011,
flightstats,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
flightview,UA-233-LAX-JFK,4:25 p.m.,,12:29 a.m. Dec 02,
flylouisville,UA-233-LAX-JFK,4:25 p.m.,,12:29 a.m.  Fri 02-Dec-2011,
